ID,Prediction
56887,Approved
63488,Phase 2
115884,Approved
71100,Phase 2
168862,Investigative
79419,Phase 2
155068,Phase 2
40715,Phase 3
190983,Phase 1
116692,Phase 2
101662,Discontinued in Phase 2
95480,Phase 1
103808,Patented
143883,Phase 1
69288,Phase 2
115282,Phase 2
140002,Approved
12194,Preclinical
114708,Discontinued in Phase 1
60275,Phase 3
133445,Discontinued in Phase 2
177756,Phase 2
116835,Phase 2
39258,Terminated
46184,Phase 3
50990,Phase 3
94188,Phase 1
80521,Approved
158519,Preclinical
65705,Phase 2
48357,Phase 2
154792,Phase 3
133245,Approved
55627,Approved
142864,Phase 2
35204,Discontinued in Phase 3
29752,Phase 2
91790,Withdrawn from market
4689,Investigative
75498,Approved
67275,Phase 3
4864,Investigative
119939,Discontinued in Phase 2
172486,Approved
12966,Phase 1
94325,Approved
123055,Phase 2
20179,Phase 2
40890,Approved
5480,Discontinued in Phase 2
61428,Phase 2
72510,Phase 1
142481,Phase 2
135470,Approved
41752,Phase 2
50022,Phase 1/2
112921,Discontinued in Phase 2
88872,Phase 1
123253,Phase 2
9121,Phase 1
178387,Phase 2
154466,Discontinued in Phase 1
74761,Phase 4
92696,Phase 2
147384,Phase 2/3
39745,Phase 1
87043,Phase 2
37972,Phase 3
122567,Phase 1/2
152758,Approved
52818,Approved
79935,Approved
59591,Phase 2
33438,Approved
169661,Phase 3
130247,Phase 2
149004,Approved
101203,Preclinical
29917,Approved
170482,Phase 1
86646,Phase 2
165670,Phase 2
73786,Approved
20021,Phase 1
162338,Investigative
92295,Preclinical
76902,Approved
43400,Phase 3
106683,Phase 3
16115,Phase 1
19295,Approved
81584,Approved
118308,Approved
34823,Phase 2
15895,Phase 1
146586,Approved
183103,Phase 1
132281,Withdrawn from market
68033,Phase 2
126551,Phase 3
180586,Phase 2
60001,Patented
171150,Approved
91009,Withdrawn from market
1550,Approved
45739,Phase 2
41323,Approved
138622,Approved
160400,Phase 3
170808,Phase 3
105982,Phase 1
98618,Phase 2
68064,Approved
104238,Phase 3
164023,Phase 1
158411,Phase 2
166277,Investigative
74478,Discontinued in Phase 1
29815,Approved
89252,Clinical trial
128879,Phase 3
181768,Phase 3
111305,Phase 1/2
106171,Discontinued in Phase 1
62058,Approved
84951,Phase 1/2
69938,Phase 1
92146,Phase 2
179216,Phase 2
117008,Phase 1
14019,Discontinued in Phase 2
177909,Approved
112234,Phase 1
51780,Approved
57167,Phase 3
140721,Terminated
76442,Approved
139366,Phase 2
8553,Approved
157455,Approved
8894,Preclinical
96334,Phase 2
170839,Phase 1
169786,Phase 2a
76734,Phase 2
61352,Investigative
48899,Discontinued in Phase 3
14884,Discontinued in Phase 2
54396,Approved
132015,Preregistration
65306,Phase 2
3377,Phase 1
101622,Phase 3
126915,Phase 3
173574,Phase 1
175082,Preregistration
4680,Investigative
60864,Phase 1/2
88240,Discontinued in Phase 2
33391,Discontinued in Phase 2
39068,Phase 2
24594,Approved
80662,Approved
57170,Approved
79788,Investigative
164241,Approved
158153,Phase 1
89131,Phase 1/2
26662,Phase 1
171021,Phase 1/2
147307,Phase 1
28975,Phase 3
42397,Phase 2
139538,Phase 3
7445,Phase 2
111697,Discontinued in Phase 2
136452,Phase 2
53879,Approved
51574,Approved
179964,Approved
164284,Phase 3
41983,Patented
14747,Approved
51183,Approved
144603,Patented
100435,Terminated
109548,Approved
128613,Phase 3
65415,Terminated
112976,Discontinued in Phase 1
167319,Terminated
66472,Preclinical
93184,Phase 2
185663,Withdrawn from market
55584,Phase 2
97824,Phase 2
71557,Phase 2
95498,Phase 2
33466,Approved
170276,Phase 1/2
23521,Phase 2
124242,Phase 3
145147,Terminated
106960,Phase 2
78688,Phase 1
115655,Phase 2
50834,Approved
137526,Phase 2
187079,Phase 2
116758,Phase 3
112150,Phase 1
148181,Approved
114589,Investigative
86600,Phase 2
71755,Phase 2
129867,Phase 2
74905,Phase 1
160056,Terminated
9224,Phase 3
35940,Terminated
189397,Investigative
129054,Patented
149941,Investigative
82604,Approved
181383,Phase 2
40522,Approved
28020,Phase 2
62804,Investigative
50275,Approved
167080,Terminated
122989,Phase 2
177457,Phase 3
24741,Approved
105913,Phase 3
126440,Phase 1
12054,Phase 3
116646,Phase 2
97469,Phase 2
106248,Phase 2
170874,Phase 1/2
185565,Discontinued in Phase 3
115960,Phase 1
26303,Approved
144623,Discontinued in Phase 2
43085,Approved
74166,Phase 2
41185,Phase 1
68462,Approved
20764,Phase 2
167223,Terminated
128834,Terminated
123543,Phase 3
173492,Approved
41093,Investigative
146527,Phase 1
130000,Preclinical
93018,Phase 1
41988,Phase 1
129128,Phase 2
16563,Phase 1/2
191325,Phase 1
77227,Approved
57690,Phase 1
191737,Phase 1
180162,Preclinical
177251,Phase 2
103051,Phase 1
103313,Approved
32871,Phase 2
22677,Approved
82227,Approved
173205,Discontinued in Phase 3
94623,Approved
153685,Withdrawn from market
17504,Phase 1
105484,Preclinical
126725,Phase 2
79427,Approved
24097,Phase 2
165313,Approved
73528,Approved
123258,Phase 1/2
108084,Terminated
106962,Patented
100960,Terminated
85780,Phase 1
50049,Terminated
80044,Phase 1
66289,Phase 2
156101,Phase 2
1203,Phase 2
31207,Phase 1
182745,Phase 1
120774,Investigative
88799,Phase 1
163425,Phase 2
65576,Discontinued in Phase 2
73336,Approved
175046,Discontinued in Phase 2
41092,Discontinued in Phase 2
31094,Phase 3
94425,Phase 1/2
133044,Approved
25181,Phase 2
142000,Phase 3
756,Phase 2
181229,Phase 2
138782,Approved
137351,Phase 2
98904,Phase 2
191291,Discontinued in Phase 1
19107,Patented
33913,Preclinical
15849,Phase 2
67239,Terminated
125987,Phase 2
26358,Phase 2
19428,Approved
138387,Approved
56893,Approved
64608,Approved
40298,Phase 2
16311,Investigative
94718,Phase 1/2
166675,Approved
190789,Phase 3
25082,Approved
38214,Approved
29807,Approved
33689,Discontinued in Phase 2
172267,Investigative
7675,Approved
26400,Phase 2
113572,Phase 3
34460,Phase 1
94898,Phase 1/2
18430,Phase 2
37194,Approved
12299,Investigative
100903,Approved
183154,Phase 2
68190,Approved
154136,Clinical trial
99155,Phase 1
19099,Phase 2
79999,Investigative
16870,Phase 2
81630,Phase 1
96094,Approved
142553,Phase 3
140243,Phase 3
80976,Phase 1
72261,Terminated
176893,Phase 3
59742,Approved
160143,Phase 1/2
96431,Phase 1
157299,Approved
17875,Phase 2
94119,Phase 2
90242,Phase 1/2
122464,Approved
6273,Investigative
24600,Investigative
3872,Phase 1
170304,Phase 3
137041,Approved
190461,Phase 2
151755,Phase 1
88222,Phase 1
15749,Phase 1
63630,Investigative
18551,Investigative
154065,Phase 2
111972,Discontinued in Phase 3
35042,Phase 2
61044,Approved
111198,Phase 2
115357,Phase 3
140856,Terminated
89277,Phase 2
71814,Phase 1
37213,Phase 1
190543,Approved (orphan drug)
142988,Patented
5144,Phase 2
158618,Phase 2
94780,Phase 1
38204,Phase 3
166384,Patented
187518,Phase 2
129331,Discontinued in Phase 3
66159,Phase 3
99102,Phase 1
131626,Phase 3
162272,Phase 1
10727,Approved
37106,Approved
132873,Approved
183386,Discontinued in Phase 1
151010,Phase 1
119003,Approved
45822,Phase 2
73972,Approved
106063,Phase 1
42074,Phase 2
178740,Patented
68258,Phase 3
2895,Approved
24793,Preclinical
89094,Phase 1/2
14544,Phase 2
33337,Phase 2
103673,Approved
65560,Discontinued in Phase 1
93982,Phase 1
10771,Approved
109859,Phase 1
88585,Phase 3
140614,Phase 3
73307,Terminated
166691,Phase 2
170635,Phase 1
103563,Phase 2
111029,Phase 2
34600,Phase 2
58386,Phase 2
135091,Approved
31045,Approved
173859,Phase 3
135630,Phase 2
74447,Discontinued in Phase 1
95524,Phase 1
136621,Approved
157480,Phase 2
93049,Phase 1/2
35933,Investigative
32036,Phase 2
28684,Investigative
47692,Withdrawn from market
94083,Approved
150716,Phase 1
126921,Discontinued in Phase 2
22392,Discontinued in Phase 2
29674,Approved
175254,Terminated
171694,Discontinued in Phase 1
112458,Discontinued in Phase 3
120299,Approved
69685,Phase 2
9979,Withdrawn from market
38307,Approved
178453,Patented
74682,Phase 2
189371,Investigative
73788,Approved
37301,Phase 2
167177,Approved
187134,Phase 1
143877,Approved
54220,Phase 3
84342,Phase 2
79255,Phase 1
72121,Phase 3
57334,Approved
172977,Phase 2
149605,Phase 1
163216,Phase 2
76584,Phase 1
41782,Phase 2
169984,Phase 1
65914,Discontinued in Phase 2
88155,Phase 1
116518,Phase 3
101926,Discontinued in Phase 2
49875,Approved
114526,Phase 1/2
115839,Phase 2
110684,Phase 2
40614,Phase 2
26532,Phase 1
24928,Phase 2
77317,Approved
55069,Phase 2
153827,Phase 1
36337,Discontinued in Phase 1
122948,Phase 3
174152,Approved
74206,Discontinued in Phase 1
184384,Phase 3
123365,Phase 3
124419,Investigative
156799,Discontinued in Phase 1
105767,Investigative
10611,Approved
10018,Withdrawn from market
98386,Phase 2
130623,Phase 1
10030,Approved
78223,Approved
48131,Approved
50571,Approved
8640,Clinical trial
42464,Phase 1
152514,Phase 1
68314,Phase 1
111675,Phase 2
11577,Discontinued in Phase 2
99272,Phase 1
88742,Phase 1
119004,Approved
88334,Approved
89098,Approved
137443,Investigative
182974,Phase 3
105535,Phase 1
51385,Approved
12765,Phase 3
43704,Phase 3
88488,Phase 1/2
130538,Phase 2
73388,Terminated
21436,Phase 2
55525,Phase 2/3
57695,Approved
184224,Withdrawn from market
151522,Phase 3
143624,Phase 2
51797,Phase 2
184028,Phase 3
73535,Approved
82184,Approved
38281,Phase 3
58147,Phase 3
36196,Phase 1
85282,Phase 1
23691,Phase 2
174142,Phase 3
95432,Phase 2
72324,Phase 1/2
165965,Patented
100144,Phase 2
147700,Approved
138397,Approved
180975,Approved
190213,Approved
181926,Approved
29527,Approved
158869,Approved
130066,Preclinical
30396,Approved
61452,Phase 2
168929,Phase 2
69472,Investigative
16380,Approved
39140,Phase 3
175330,Phase 3
113656,Investigative
55413,Phase 2
38365,Phase 3
121170,Phase 1
160098,Phase 1
9443,Terminated
1356,Approved
103909,Phase 2
128577,Phase 2
17956,Phase 3
146737,Phase 3
140591,Terminated
173036,Discontinued in Phase 3
139928,Phase 2
68696,Phase 3
117664,Approved
66949,Patented
184616,Phase 3
4900,Investigative
177349,Phase 2
92593,Approved
9300,Phase 1/2
118395,Approved
166128,Phase 2
51954,Approved
44060,Phase 2
105156,Phase 3
36081,Investigative
135049,Approved
6582,Phase 2
153983,Phase 2
58815,Approved
150862,Approved
92814,Phase 2
102986,Approved
53668,Approved
87656,Phase 2
106920,Discontinued in Phase 2
68341,Phase 3
107433,Discontinued in Phase 1
78155,Phase 2
188984,Phase 3
36027,Investigative
179181,Patented
107406,Phase 2
9442,Approved
103223,Approved
183319,Phase 2
152887,Phase 2
27790,Approved
48218,Approved
168918,Phase 1
51361,Approved
164190,Approved
102526,Investigative
103960,Phase 2
22286,Phase 2
8555,Approved
78466,Discontinued in Phase 2
85863,Approved
69078,Phase 1
60840,Phase 2
122459,Approved
16236,Investigative
109570,Approved
89362,Phase 2
129719,Approved
99611,Approved
169738,Phase 1/2
20031,Phase 3
181636,Phase 2
34603,Phase 2
110561,Phase 1/2
20246,Discontinued in Phase 2
104420,Phase 2
141127,Application submitted
121316,Terminated
5570,Discontinued in Phase 2
10280,Approved
188173,Phase 2
164149,Phase 2/3
99912,Phase 2
129588,Approved
64477,Approved
75551,Withdrawn from market
1011,Approved
9137,Approved
162266,Phase 2
144886,Phase 1
148649,Approved
128331,Approved
142814,Phase 2
81275,Approved
11266,Approved
122843,Phase 3
185920,Phase 1
190044,Phase 2/3
170546,Investigative
189620,Phase 3
178026,Phase 3
156720,Phase 2
9486,Approved
110635,Phase 2
73765,Approved
76714,Phase 1
140311,Approved
181863,Approved
33099,Phase 3
118183,Preclinical
111032,Discontinued in Phase 1
56782,Approved
29303,Approved
82136,Approved
91705,Discontinued in Phase 1
89470,Approved
108852,Discontinued in Phase 2
109904,Phase 1
13782,Phase 1
44711,Phase 3
92951,Investigative
176700,Phase 2
123001,Approved
63828,Approved
79774,Phase 1
86283,Phase 1
51352,Approved
116091,Phase 2
43312,Preclinical
125570,Phase 3
99773,Phase 2
123776,Phase 1/2
44040,Phase 3
84847,Phase 1/2
53867,Phase 2
161087,Approved
99441,Approved
90094,Approved
71715,Phase 2
118876,Phase 2
152414,Discontinued in Phase 2
60286,Phase 3
149726,Phase 2
181852,Phase 3
100084,Preclinical
14893,Investigative
42890,Investigative
176277,Phase 2/3
46072,Phase 3
84977,Phase 1/2
98712,Phase 3
77912,Phase 1
175087,Phase 3
156132,Phase 2
81233,Approved
43162,Investigative
113039,Phase 1
44385,Phase 3
66263,Phase 3
143459,Phase 1
105571,Phase 2
186109,Terminated
144341,Discontinued in Phase 2
188409,Investigative
57042,Phase 3
126920,Discontinued in Phase 2
5591,Phase 2
177267,Approved
168390,Discontinued in Phase 2
171391,Phase 2
53754,Approved
113798,Phase 2
173846,Phase 3
40936,Phase 1/2
32546,Phase 1
184831,Approved
134533,Approved
154700,Phase 2
165074,Phase 1
50545,Phase 2
172327,Patented
34189,Phase 1
106353,Phase 1
98503,Phase 2
139668,Approved
97759,Approved
135749,Terminated
21171,Phase 2
87613,Phase 2
80278,Phase 1
1297,Investigative
120414,Approved
51507,Approved
35393,Discontinued in Phase 2
146670,Investigative
129840,Approved
33888,Phase 2
109693,Approved
184297,Withdrawn from market
159693,Investigative
54986,Phase 3
80264,Investigative
101531,Phase 2
63682,Investigative
98226,Phase 2
51452,Approved
165327,Phase 1
129983,Approved
168867,Discontinued in Phase 3
124711,Phase 1
71775,Terminated
179316,Patented
142129,Approved
110017,Investigative
33454,Approved
69374,Preclinical
176723,Phase 2a
187361,Discontinued in Phase 2
186516,Phase 3
47664,Discontinued in Phase 1
71183,Phase 2
179833,Terminated
25046,Approved
119652,Withdrawn from market
9292,Investigative
140918,Discontinued in Phase 1
60555,Phase 3
144040,Phase 1/2
59507,Phase 2
9111,Approved
142397,Approved
131001,Phase 2
85889,Investigative
107140,Investigative
67783,Investigative
143533,Phase 2
152663,Phase 3
141078,Phase 2
22161,Approved
33208,Terminated
114475,Discontinued in Phase 1
4617,Investigative
152219,Discontinued in Phase 2
101935,Phase 3
123839,Phase 3
161534,Phase 2
168139,Approved
153461,Approved
81729,Phase 2
118524,Phase 4
60585,Phase 2
122447,Phase 3
47981,Phase 1/2
28826,Investigative
151672,Approved
109256,Phase 2
92044,Phase 1
98864,Phase 3
54379,Approved
5183,Discontinued in Phase 2
28451,Phase 2
170648,Phase 2
53221,Approved
190219,Approved
78684,Phase 3
89928,Discontinued in Preregistration
173710,Phase 3
61039,Phase 1/2
167460,Investigative
132709,Approved
102,Approved
18087,Phase 2
167579,Approved
144546,Withdrawn from market
49317,Phase 1b
149975,Approved
135593,Approved
167271,Terminated
90170,Approved
85430,Investigative
98432,Phase 3
148767,Investigative
121899,Discontinued in Phase 1
26688,Phase 1
66199,Phase 3
29632,Phase 2
136489,Phase 2
186405,Discontinued in Phase 3
27794,Phase 2
145899,Phase 1/2
149940,Approved
147571,Phase 1
115065,Approved
143864,Phase 2
93686,Phase 2
87937,Phase 3
176886,Phase 2a
107023,Terminated
100626,Phase 1
55557,Terminated
107003,Approved
83874,Terminated
59687,Phase 3
103557,Phase 2
172811,Preclinical
173756,Phase 3
168800,Phase 1
81762,Phase 2
75495,Phase 1
189019,Phase 3
168839,Phase 2
25058,Discontinued in Phase 3
118811,Approved
52560,Approved
15783,Phase 3
192034,Approved
29147,Phase 1
119786,Phase 1
48149,Approved
31729,Approved
21391,Phase 2
134276,Approved
59831,Phase 2
82481,Phase 2
190064,Approved
187046,Approved
90155,Phase 3
59352,Phase 1/2
61181,Phase 2
72449,Approved
29602,Phase 2
80937,Phase 1
3908,Phase 1
83985,Approved
133586,Approved
34649,Phase 2
73274,Approved
190013,Phase 1
92631,Discontinued in Phase 3
9359,Approved
164079,Approved
171925,Phase 1/2
141944,Approved
60534,Approved
167614,Discontinued in Phase 2
170452,Approved
116691,Phase 3
56999,Discontinued in Phase 3
166096,Investigative
139602,Approved
130896,Phase 2
90731,Approved
37918,Phase 2
125225,Discontinued in Phase 1
84932,Phase 1/2
19484,Patented
114799,Investigative
120954,Phase 1
166353,Phase 1
21985,Approved
167241,Phase 3
171578,Approved
43894,Phase 2
51299,Phase 2
175311,Withdrawn from market
170008,Patented
74810,Approved
47481,Investigative
42413,Patented
107877,Investigative
176392,Discontinued in Phase 1
15028,Phase 1/2
29676,Phase 3
154054,Phase 2
82584,Discontinued in Phase 1
128440,Approved
1440,Approved
174462,Preregistration
132426,Phase 1/2
5987,Phase 2
45334,Phase 2
131234,Phase 3
35906,Phase 2
138658,Phase 3
148015,Approved
81240,Approved
58399,Phase 3
68560,Approved
168425,Investigative
125722,Phase 2
21312,Investigative
105810,Phase 3
77492,Phase 1/2
19355,Discontinued in Phase 3
184790,Approved
101448,Discontinued in Phase 3
170744,Approved
57305,Approved
146377,Approved
105851,Investigative
112504,Phase 1
114031,Phase 2
190726,Phase 3
69586,Phase 3
82943,Phase 1
58193,Phase 1/2
54012,Approved
17090,Discontinued in Phase 2
105346,Preclinical
19447,Patented
148159,Approved
41197,Investigative
132543,Approved
103908,Phase 2
185205,Phase 2
139878,Approved
187139,Terminated
157072,Investigative
30833,Discontinued in Phase 1
62510,Patented
52167,Phase 2
187157,Phase 1
78008,Approved
111510,Phase 2
138037,Phase 2
68325,Approved
157306,Investigative
89741,Phase 3
34272,Investigative
167113,Discontinued in Phase 2
181523,Phase 3
10425,Approved
67704,Phase 2
165782,Phase 2
175931,Discontinued in Phase 3
56495,Approved
142944,Phase 3
189790,Phase 3
167044,Terminated
49199,Approved
75982,Phase 2
171280,Phase 1
6708,Phase 2
131845,Approved
85392,Approved
183893,Approved
129115,Phase 2
9304,Phase 1
147087,Approved
174809,Discontinued in Phase 2
90792,Approved
141061,Approved
116750,Phase 3
169775,Phase 2
17774,Phase 1
68698,Discontinued in Phase 3
93580,Phase 2
58604,Approved
76669,Withdrawn from market
173923,Phase 2
43761,Phase 3
167009,Approved
156582,Discontinued in Phase 2
38741,Phase 1
11271,Approved
139642,Phase 2
113941,Patented
148973,Patented
139751,Approved
57918,Phase 2
74585,Phase 4
40699,Discontinued in Phase 2
188228,Terminated
7059,Phase 2
90282,Phase 2
121715,Discontinued in Phase 2
153716,Phase 2
23130,Phase 3
12452,Phase 2
160378,Phase 3
22067,Phase 2
135881,Investigative
162599,Terminated
48347,Patented
184932,Withdrawn from market
175367,Approved
55137,Phase 2
77237,Phase 1
109592,Approved
69999,Phase 2
98001,Phase 2
89862,Terminated
9739,Investigative
137545,Approved
19593,Phase 2
33775,Discontinued in Phase 2
117972,Clinical trial
22016,Approved
138969,Approved
190912,Approved
39389,Phase 2
126220,Phase 1
3932,Phase 1
53048,Approved
83413,Investigative
98231,Phase 3
50892,Phase 1
124850,Phase 3
152359,Phase 1
148421,Approved
3929,Phase 1
68031,Approved
37274,Phase 1
59228,Phase 2
130781,Approved
17996,Discontinued in Phase 2
158310,Phase 2
102939,Phase 1
183442,Approved
75252,Investigative
7050,Phase 2
179387,Phase 2
36043,Phase 2
10168,Approved
187568,Preclinical
27940,Phase 3
34829,Phase 3
1077,Approved
58489,Patented
172456,Investigative
103902,Phase 3
118773,Approved
170654,Phase 1/2
62687,Patented
4927,Investigative
34113,Phase 1
26237,Patented
153,Phase 2
59268,Phase 1/2
50222,Discontinued in Phase 2
46050,Phase 3
68505,Approved
52489,Phase 2
174592,Approved
26762,Phase 2
78736,Phase 2
155524,Phase 3
108937,Discontinued in Phase 2
167536,Terminated
189031,Phase 2
161830,Investigative
3408,Discontinued in Phase 3
67945,Approved
187809,Discontinued in Phase 2
86874,Phase 1
14526,Terminated
103546,Investigative
56914,Approved
93804,Investigative
46208,Phase 3
15345,Phase 1
160212,Terminated
26885,Approved
59767,Approved
44691,Phase 2
151405,Withdrawn from market
142007,Approved
162034,Phase 2
117515,Phase 2
55389,Approved
38076,Phase 1/2
7826,Discontinued in Phase 3
24019,Phase 2
139400,Phase 2
103412,Phase 2
97268,Phase 3
35868,Terminated
18055,Phase 3
1066,Approved
168915,Phase 2
123463,Approved
169531,Approved
122256,Phase 3
4026,Phase 2
180504,Phase 1
149577,Approved
91796,Approved
63314,Discontinued in Phase 1
113052,Phase 2
191323,Phase 2
34974,Phase 1
185081,Phase 3
176927,Phase 2a
73262,Approved
72587,Phase 1
9484,Approved
134144,Phase 2
95305,Phase 2
20166,Phase 2
27186,Terminated
110654,Patented
50008,Phase 1
76991,Discontinued in Phase 2
36541,Phase 1
146789,Patented
9656,Phase 2
119880,Phase 1
141948,Approved
78773,Phase 3
37986,Discontinued in Phase 1
166632,Phase 3
70933,Phase 1/2
32139,Phase 1
3184,Discontinued in Phase 3
134414,Phase 2/3
178427,Patented
187867,Discontinued in Phase 1
100114,Approved
133954,Approved
7074,Investigative
191643,Phase 1
105911,Phase 2
7689,Phase 2
186004,Investigative
23944,Phase 3
158835,Approved
101612,Phase 1/2
151464,Approved
130354,Phase 1/2
28068,Phase 3
29628,Investigative
28222,Investigative
9430,Terminated
114060,Terminated
161463,Discontinued in Phase 1
52863,Phase 2
191150,Phase 1/2
191673,Phase 1
49480,Approved
2067,Approved
190809,Approved
108372,Patented
173032,Approved
107964,Discontinued in Phase 2
30128,Approved
46120,Phase 3
186187,Phase 3
24392,Discontinued in Phase 3
84753,Phase 1/2
69779,Phase 3
173102,Phase 2
57848,Approved
120252,Discontinued in Phase 2
105835,Phase 1
1521,Approved
56762,Approved
7389,Investigative
46968,Approved
70390,Phase 1
184488,Withdrawn from market
127265,Phase 2
38836,Approved
185589,Phase 1
145150,Phase 3
39723,Phase 2
22733,Approved
48943,Approved
190446,Phase 2
165765,Patented
154026,Phase 2
124855,Phase 1
99284,Phase 2
15974,Phase 3
163908,Phase 1/2
153164,Phase 1
11393,Phase 1
31913,Discontinued in Phase 3
150223,Phase 1
47900,Phase 1
183727,Approved
13829,Phase 1
41446,Phase 3
4674,Phase 2
130922,Phase 2
164341,Phase 1
79312,Phase 1
65449,Phase 2
58192,Phase 2
9477,Approved
32638,Phase 2
188438,Phase 3
61316,Investigative
58024,Phase 2
75885,Phase 1
87648,Phase 1
74958,Investigative
73030,Phase 3
41671,Phase 3
164583,Phase 3
20976,Phase 2
97269,Phase 2
74948,Phase 1/2
11108,Approved
111250,Approved
30867,Phase 2
148856,Patented
129279,Approved
108998,Phase 2/3
143507,Phase 3
55671,Approved
173727,Phase 3
131797,Approved
121569,Phase 3
89211,Investigative
101106,Phase 1
104734,Phase 2
28383,Phase 2
77510,Phase 1/2
123329,Phase 3
7354,Approved
63319,Phase 2
66538,Preclinical
10172,Discontinued in Preregistration
173373,Discontinued in Phase 3
161079,Investigative
171401,Discontinued in Phase 1
48508,Approved
88548,Phase 1
26182,Phase 1
161151,Approved
158195,Phase 1/2
34283,Phase 1
90550,Approved
181041,Phase 1/2
42447,Phase 2
99138,Phase 1
638,Approved
106729,Phase 3
132187,Approved
28691,Phase 3
169721,Phase 2
24800,Phase 2
161496,Terminated
65957,Phase 3
88476,Phase 1
126394,Investigative
170050,Patented
86265,Phase 2
123548,Approved
146675,Approved
183963,Approved
177701,Phase 2
189532,Discontinued in Phase 2
191134,Approved
101197,Phase 2
111784,Phase 1
71903,Investigative
104774,Phase 2
28353,Phase 2
164235,Phase 3
27407,Terminated
37134,Phase 2
30785,Approved
44762,Phase 3
15350,Investigative
94101,Phase 2
153902,Phase 2
154400,Preclinical
156029,Terminated
2862,Discontinued in Phase 3
143736,Phase 3
112664,Discontinued in Phase 2
131723,Withdrawn from market
85469,Investigative
117373,Phase 2
136773,Approved
129350,Phase 2
146267,Phase 2
132791,Phase 1/2
97384,Phase 1/2
148096,Phase 1
104691,Phase 2
55477,Phase 2
100090,Approved
90880,Investigative
82068,Approved
122521,Phase 1
75649,Approved
29944,Approved
19353,Phase 2
80389,Phase 2
17940,Phase 1
145502,Patented
156041,Phase 2
20065,Phase 2
165625,Patented
11997,Phase 2
146970,Approved
36974,Phase 1
190777,Approved (orphan drug)
8307,Phase 3
19836,Phase 1
175162,Approved
149517,Investigative
136699,Approved
114998,Phase 3
56867,Phase 2
106649,Phase 1/2
159168,Phase 2
46346,Phase 1
153491,Phase 3
141663,Phase 2
34793,Terminated
148851,Investigative
71386,Phase 1
48270,Phase 3
86664,Phase 1
108898,Discontinued in Phase 2
178490,Phase 2/3
46141,Phase 2
24263,Phase 2
173383,Investigative
118610,Investigative
50937,Approved
144025,Phase 1/2
117114,Phase 2
15081,Phase 2
3597,Approved
83648,Approved
28733,Phase 2
54277,Phase 2
55215,Patented
9237,Phase 3
1128,Approved
100632,Terminated
134650,Approved
82311,Investigative
62690,Patented
82532,Phase 3
44265,Phase 3
173177,Investigative
68336,Approved
125717,Investigative
90145,Phase 2
178313,Approved
191648,Phase 1
69713,Phase 3
8962,Preclinical
4219,Terminated
98515,Approved
25045,Approved
28543,Phase 2
23925,Discontinued in Phase 2
57536,Phase 2
97678,Phase 2
107860,Phase 2
68735,Discontinued in Phase 3
34936,Terminated
179679,Patented
68077,Approved
150746,Investigative
42291,Phase 1
63890,Approved
94120,Phase 2
104488,Phase 2
179783,Phase 2
174909,Approved
152883,Phase 2
175216,Approved
136398,Phase 2
103640,Discontinued in Phase 2
19602,Phase 1
8940,Phase 2
65453,Investigative
154295,Phase 4
183650,Terminated
104770,Phase 2
175351,Approved
163162,Phase 2
132951,Approved
139198,Approved
116506,Phase 2
18208,Phase 3
531,Approved
65875,Phase 3
136898,Approved
12234,Phase 2
95731,Investigative
74264,Phase 4
130012,Preclinical
122424,Phase 1
14218,Phase 2
134432,Phase 1/2
59136,Approved
20647,Phase 2
171361,Patented
49273,Phase 3
179368,Patented
160960,Phase 2
108080,Terminated
64720,Approved
78351,Approved
59647,Phase 2
164430,Approved
191763,Phase 1
58286,Approved
37522,Preclinical
160690,Phase 2
121314,Investigative
148540,Terminated
14632,Phase 3
121835,Phase 2
134224,Approved
17461,Phase 1
123239,Phase 3
29374,Phase 1/2
176180,Clinical trial
9683,Terminated
95388,Phase 1
67736,Phase 1
101269,Phase 2
134433,Phase 1/2
147152,Phase 2
185914,Investigative
922,Approved
156202,Approved
27191,Approved
132153,Approved
185222,Approved
61571,Phase 2
161450,Investigative
29597,Approved
73860,Approved
165212,Phase 1
116476,Phase 1
133233,Approved
126215,Phase 1
152486,Investigative
104312,Phase 2
163859,Approved
101492,Phase 3
70792,Phase 3
50441,Approved
35185,Discontinued in Phase 3
171153,Investigative
107123,Phase 2
160627,Phase 2
131850,Phase 3
2822,Phase 3
27551,Approved
126530,Terminated
33585,Discontinued in Phase 1
126715,Phase 1
54405,Approved
29976,Approved
118564,Phase 2
108943,Phase 1
54647,Approved
60931,Phase 2
103530,Investigative
122413,Phase 3
2865,Discontinued in Phase 2
11972,Discontinued in Phase 2
64260,Approved
89665,Phase 1/2
142236,Approved
43935,Phase 3
76533,Approved
25461,Phase 3
25706,Phase 2
144499,Discontinued in Phase 2
37587,Phase 2
79862,Phase 2
148102,Phase 3
9808,Discontinued in Preregistration
93883,Approved
43236,Terminated
5201,Discontinued in Phase 2
132254,Investigative
182443,Discontinued in Phase 2
139795,Approved
72050,Approved
115509,Approved
173166,Patented
47987,Approved
130313,Phase 1
183468,Phase 3
65942,Approved
106602,Phase 1
9638,Terminated
172510,Patented
119600,Phase 2
183955,Approved
132303,Phase 3
79663,Investigative
135057,Approved
86209,Discontinued in Phase 2
124881,Investigative
182777,Phase 1/2
16329,Phase 2
82641,Approved
15804,Approved
159050,Discontinued in Preregistration
135438,Approved
125443,Phase 3
92739,Approved
131322,Phase 3
76348,Approved
140278,Approved
188165,Approved
